"","s","S","Coh","Angle","R","RT"
"19923","17","s1","cohE","angleH","r1",2.94572814915729
"19924","17","s1","cohE","angleH","r1",2.68540055782201
"19925","17","s1","cohE","angleH","r1",2.00648853040674
"19926","17","s1","cohE","angleH","r1",2.37149761822381
"19927","17","s1","cohE","angleH","r1",4.08403319248521
"19928","17","s1","cohE","angleH","r1",2.21247073304736
"19929","17","s1","cohE","angleH","r2",2.17409044461193
"19930","17","s1","cohE","angleH","r1",2.47223058269149
"19931","17","s1","cohE","angleH","r1",3.37137057703371
"19932","17","s1","cohE","angleH","r1",4.1204174702204
"19933","17","s1","cohE","angleH","r1",1.93858495560671
"19934","17","s1","cohE","angleH","r1",5.13580383980176
"19935","17","s1","cohE","angleH","r1",2.26470893012203
"19936","17","s1","cohE","angleH","r1",2.3452302472976
"19937","17","s1","cohE","angleH","r1",2.0616071587802
"19938","17","s1","cohE","angleH","r1",3.84485866009655
"19939","17","s1","cohE","angleH","r1",2.418148908161
"19940","17","s1","cohE","angleH","r1",2.9923022024387
"19941","17","s1","cohE","angleH","r2",2.17123802089242
"19942","17","s1","cohE","angleH","r1",2.60130435375547
"19943","17","s1","cohE","angleH","r1",2.31649106433309
"19944","17","s1","cohE","angleH","r1",1.91829324622076
"19945","17","s1","cohE","angleH","r1",2.36483353431442
"19946","17","s1","cohE","angleH","r1",2.15301246553878
"19947","17","s1","cohE","angleH","r1",2.28415064292364
"19948","17","s1","cohE","angleH","r1",2.80128183512024
"19949","17","s1","cohE","angleH","r1",2.36100903759342
"19950","17","s1","cohE","angleH","r1",2.51268570956928
"19951","17","s2","cohE","angleH","r2",2.09135725866985
"19952","17","s2","cohE","angleH","r2",4.30107469023896
"19953","17","s2","cohE","angleH","r2",4.52403393964278
"19954","17","s2","cohE","angleH","r2",2.27820118293345
"19955","17","s2","cohE","angleH","r2",3.02026285066098
"19956","17","s2","cohE","angleH","r2",2.43807936823869
"19957","17","s2","cohE","angleH","r2",3.51794001805561
"19958","17","s2","cohE","angleH","r2",1.58979187920123
"19959","17","s2","cohE","angleH","r2",1.84665453329046
"19960","17","s2","cohE","angleH","r2",2.62071921175008
"19961","17","s2","cohE","angleH","r2",2.40080019641454
"19962","17","s2","cohE","angleH","r2",2.4954174102078
"19963","17","s2","cohE","angleH","r2",3.22835776417444
"19964","17","s2","cohE","angleH","r2",3.43480261960886
"19965","17","s2","cohE","angleH","r2",1.64092209861557
"19966","17","s2","cohE","angleH","r2",2.50112918393701
"19967","17","s2","cohE","angleH","r2",2.41851407520235
"19968","17","s2","cohE","angleH","r2",5.56111561047474
"19969","17","s2","cohE","angleH","r2",3.17704455214446
"19970","17","s2","cohE","angleH","r2",2.86531406897704
"19971","17","s2","cohE","angleH","r2",3.45673281747668
"19972","17","s2","cohE","angleH","r2",2.08550555098698
"19973","17","s2","cohE","angleH","r2",2.68097006457811
"19974","17","s2","cohE","angleH","r2",1.89937753703663
"19975","17","s2","cohE","angleH","r2",1.80828657403018
"19976","17","s2","cohE","angleH","r2",1.85590875719786
"19977","17","s2","cohE","angleH","r2",2.29723109372417
"19978","17","s2","cohE","angleH","r2",1.66720530250658
"19979","17","s2","cohE","angleH","r2",1.93773905012806
"19980","17","s2","cohE","angleH","r2",2.14815746487524
"19981","17","s2","cohE","angleH","r2",2.78004148021358
"19982","17","s2","cohE","angleH","r2",2.36384659124173
"19983","17","s2","cohE","angleH","r2",1.89682826713213
"19984","17","s2","cohE","angleH","r2",3.74925827247262
"19985","17","s2","cohE","angleH","r2",3.50018945553204
"19986","17","s2","cohE","angleH","r2",1.69948199873062
"19987","17","s2","cohE","angleH","r2",2.37497324438056
"19988","17","s2","cohE","angleH","r2",2.39868141037422
"19989","17","s2","cohE","angleH","r2",2.9361861776096
"19990","17","s2","cohE","angleH","r2",2.83839364478891
"19991","17","s2","cohE","angleH","r2",2.65875462815768
"19992","17","s2","cohE","angleH","r2",1.98781339173902
"19993","17","s2","cohE","angleH","r2",1.79537757816078
"19994","17","s2","cohE","angleH","r2",2.15759438018551
"19995","17","s2","cohE","angleH","r2",2.33949977688921
"19996","17","s2","cohE","angleH","r2",2.35240631349481
"19997","17","s2","cohE","angleH","r2",3.0213116567073
"19998","17","s2","cohE","angleH","r2",2.57467772255666
"19999","17","s2","cohE","angleH","r2",4.26850088131099
"20000","17","s2","cohE","angleH","r2",3.6852388076655
"20001","17","s2","cohE","angleH","r2",3.1504128109754
"20002","17","s2","cohE","angleH","r2",2.13465116684673
"20003","17","s2","cohE","angleH","r2",3.55852731408207
"20004","17","s2","cohE","angleH","r2",1.89534316032174
"20005","17","s2","cohE","angleH","r2",2.74631548406751
"20006","17","s2","cohE","angleH","r2",2.47279676161939
"20007","17","s2","cohE","angleH","r2",2.39444608215249
"20008","17","s2","cohE","angleH","r2",2.40409906219698
"20009","17","s2","cohE","angleH","r2",2.98765073320646
"20010","17","s2","cohE","angleH","r2",2.79092980584007
"20011","17","s2","cohE","angleH","r2",2.51219291678962
"20012","17","s2","cohE","angleH","r2",2.28886903161516
"20013","17","s2","cohE","angleH","r2",2.47687164954217
"20014","17","s2","cohE","angleH","r2",1.59744064713247
"20015","17","s2","cohE","angleH","r2",3.5215107538371
"20016","17","s2","cohE","angleH","r2",2.07419381936272
"20017","17","s2","cohE","angleH","r2",2.92542133824498
"20018","17","s2","cohE","angleH","r2",3.06345259789683
"20019","17","s2","cohE","angleH","r2",3.73891264186207
"20020","17","s2","cohE","angleH","r2",2.41530331130664
"20021","17","s2","cohE","angleH","r2",2.12979727422707
"20022","17","s2","cohE","angleH","r2",2.20293967957839
"20023","17","s2","cohE","angleH","r2",3.32716781697146
"20024","17","s2","cohE","angleH","r2",2.97413551561727
"20025","17","s2","cohE","angleH","r2",2.11092181177419
"20026","17","s2","cohE","angleH","r2",2.7179272742415
"20027","17","s2","cohE","angleH","r2",1.51012344482993
"20028","17","s2","cohE","angleH","r2",2.2262762931685
"20029","17","s2","cohE","angleH","r2",3.31636688252166
"20030","17","s2","cohE","angleH","r2",2.01683575615352
"20031","17","s2","cohE","angleH","r2",2.73362923831326
"20032","17","s2","cohE","angleH","r2",2.0028014447839
"20033","17","s2","cohE","angleH","r2",2.48172361711311
"20034","17","s2","cohE","angleH","r2",2.60222078674395
"20035","17","s2","cohE","angleH","r2",1.83236117163188
"20036","17","s2","cohE","angleH","r2",2.50292744461589
"20037","17","s2","cohE","angleH","r2",2.75894629289797
"20038","17","s2","cohE","angleH","r2",2.96079750331864
"20039","17","s2","cohE","angleH","r2",2.24314285617546
"20040","17","s2","cohE","angleH","r2",1.58194411784986
"20041","17","s2","cohE","angleH","r2",2.60595446403473
"20042","17","s2","cohE","angleH","r2",2.26896551469703
"20043","17","s2","cohE","angleH","r2",3.46339632132544
"20044","17","s2","cohE","angleH","r2",2.13169283515686
"20045","17","s2","cohE","angleH","r2",2.29586992175726
"20046","17","s2","cohE","angleH","r2",2.72884754123266
"20047","17","s2","cohE","angleH","r2",2.67608825128429
"20048","17","s2","cohE","angleH","r2",3.27266795947475
"20049","17","s2","cohE","angleH","r2",2.40867569888126
"20050","17","s2","cohE","angleH","r2",1.75113404054299
"20051","17","s2","cohE","angleH","r1",5.66994252917644
"20052","17","s2","cohE","angleH","r2",2.22691392029799
"20053","17","s2","cohE","angleH","r2",1.96899647596191
"20054","17","s2","cohE","angleH","r2",1.75629955497494
"20055","17","s2","cohE","angleH","r2",2.40072817019169
"20056","17","s2","cohE","angleH","r2",3.49298386896855
"20057","17","s2","cohE","angleH","r2",1.84491891491171
"20058","17","s2","cohE","angleH","r2",2.46421333468602
"20059","17","s2","cohE","angleH","r1",3.075851437809
"20060","17","s2","cohE","angleH","r2",3.27695454858062
"20061","17","s2","cohE","angleH","r2",2.77243231558813
"20062","17","s2","cohE","angleH","r2",2.13613990782476
"20063","17","s2","cohE","angleH","r2",2.45217348479842
"20064","17","s2","cohE","angleH","r2",2.55723059171132
"20065","17","s2","cohE","angleH","r2",2.61288202671393
"20066","17","s2","cohE","angleH","r2",2.27771806649917
"20067","17","s2","cohE","angleH","r2",1.80482862926436
"20068","17","s2","cohE","angleH","r2",2.92823555409774
"20069","17","s2","cohE","angleH","r2",2.22408181387045
"20070","17","s2","cohE","angleH","r2",2.369135981932
"20071","17","s2","cohE","angleH","r2",2.73971418807941
"20072","17","s2","cohE","angleH","r2",2.30461383272688
"20073","17","s2","cohE","angleH","r1",4.75327714043546
"20074","17","s2","cohE","angleH","r2",2.96172753271685
"20075","17","s2","cohE","angleH","r2",2.06055603001575
"20076","17","s2","cohE","angleH","r2",2.24215427290553
"20077","17","s2","cohE","angleH","r2",2.01578202468505
"20078","17","s2","cohE","angleH","r2",1.52362323307087
"20079","17","s2","cohE","angleH","r2",2.12864031805108
"20080","17","s2","cohE","angleH","r2",2.28388563384588
"20081","17","s2","cohE","angleH","r2",1.96362007895613
"20082","17","s2","cohE","angleH","r2",2.59929040643791
"20083","17","s2","cohE","angleH","r2",3.13342015905907
"20084","17","s2","cohE","angleH","r2",3.60806102529388
"20085","17","s2","cohE","angleH","r2",2.26682281667374
"20086","17","s2","cohE","angleH","r2",2.51833345321222
"20087","17","s2","cohE","angleH","r2",2.23775240929559
"20088","17","s2","cohE","angleH","r2",1.49809296732369
"20089","17","s2","cohE","angleH","r2",2.94419446483182
"20090","17","s2","cohE","angleH","r2",1.9505534792994
"20091","17","s2","cohE","angleH","r2",2.55060937210812
"20092","17","s2","cohE","angleH","r2",3.61292193177096
"20093","17","s2","cohE","angleH","r2",3.25084209383871
"20094","17","s2","cohE","angleH","r2",1.90815978799026
"20095","17","s2","cohE","angleH","r2",4.07294854007195
"20096","17","s2","cohE","angleH","r2",2.48601279727246
"20097","17","s2","cohE","angleH","r2",2.32858366563156
"20098","17","s2","cohE","angleH","r2",2.20422407583394
"20099","17","s2","cohE","angleH","r2",2.31449298912314
"20100","17","s2","cohE","angleH","r2",3.01246790313485
"20101","17","s1","cohH","angleH","r1",2.48866892911124
"20102","17","s1","cohH","angleH","r1",2.64208046430826
"20103","17","s1","cohH","angleH","r1",5.49958286620627
"20104","17","s1","cohH","angleH","r1",3.36170676782651
"20105","17","s1","cohH","angleH","r1",3.4114272736505
"20106","17","s1","cohH","angleH","r1",5.23111112746
"20107","17","s1","cohH","angleH","r1",4.20580204670755
"20108","17","s1","cohH","angleH","r1",3.48922552782927
"20109","17","s1","cohH","angleH","r1",2.64356260770305
"20110","17","s1","cohH","angleH","r1",3.12469438694545
"20111","17","s1","cohH","angleH","r1",2.84778980067252
"20112","17","s1","cohH","angleH","r1",2.81045489080955
"20113","17","s1","cohH","angleH","r1",3.45610265492831
"20114","17","s1","cohH","angleH","r1",2.72427575950917
"20115","17","s1","cohH","angleH","r1",4.07026892251821
"20116","17","s1","cohH","angleH","r1",3.54064639423271
"20117","17","s1","cohH","angleH","r1",4.06584494879911
"20118","17","s1","cohH","angleH","r1",4.01165411226258
"20119","17","s1","cohH","angleH","r1",4.93009357014624
"20120","17","s1","cohH","angleH","r1",4.00158530367647
"20121","17","s1","cohH","angleH","r2",8.64145578155775
"20122","17","s1","cohH","angleH","r1",5.15393993756336
"20123","17","s1","cohH","angleH","r2",5.95645382163445
"20124","17","s1","cohH","angleH","r1",3.82505660248956
"20125","17","s1","cohH","angleH","r1",8.56762993443762
"20126","17","s1","cohH","angleH","r1",9.74475654321894
"20127","17","s1","cohH","angleH","r1",2.74498386269042
"20128","17","s1","cohH","angleH","r1",2.64165939650506
"20129","17","s1","cohH","angleH","r1",3.89583897448348
"20130","17","s1","cohH","angleH","r1",3.46486862063068
"20131","17","s1","cohH","angleH","r1",3.94414493227606
"20132","17","s1","cohH","angleH","r1",3.96750853621036
"20133","17","s1","cohH","angleH","r1",3.02131724334169
"20134","17","s1","cohH","angleH","r1",3.16928060547895
"20135","17","s1","cohH","angleH","r1",5.18000846769937
"20136","17","s1","cohH","angleH","r1",4.24013496647697
"20137","17","s1","cohH","angleH","r1",2.52881535736838
"20138","17","s1","cohH","angleH","r1",3.42447689968895
"20139","17","s1","cohH","angleH","r1",4.22746432403724
"20140","17","s1","cohH","angleH","r1",4.4990600307789
"20141","17","s1","cohH","angleH","r1",3.2490978299551
"20142","17","s1","cohH","angleH","r1",3.65059290117011
"20143","17","s1","cohH","angleH","r1",2.60686245540984
"20144","17","s1","cohH","angleH","r1",5.62258705581443
"20145","17","s1","cohH","angleH","r1",2.44383207783365
"20146","17","s1","cohH","angleH","r1",3.38700097588075
"20147","17","s1","cohH","angleH","r1",8.42969314366983
"20148","17","s1","cohH","angleH","r1",4.71269243759938
"20149","17","s1","cohH","angleH","r1",3.1429386057382
"20150","17","s1","cohH","angleH","r1",2.70947723860107
"20151","17","s1","cohH","angleH","r1",2.48428111970264
"20152","17","s1","cohH","angleH","r1",3.75964276880117
"20153","17","s1","cohH","angleH","r2",3.63050464257985
"20154","17","s1","cohH","angleH","r1",3.38863023793153
"20155","17","s1","cohH","angleH","r1",3.53870310016144
"20156","17","s1","cohH","angleH","r1",2.02491983797118
"20157","17","s1","cohH","angleH","r1",5.09007326379954
"20158","17","s1","cohH","angleH","r1",7.87682774322855
"20159","17","s1","cohH","angleH","r1",5.70636504207559
"20160","17","s1","cohH","angleH","r1",4.63391084658458
"20161","17","s1","cohH","angleH","r2",6.74329398101766
"20162","17","s1","cohH","angleH","r1",6.40656108796722
"20163","17","s1","cohH","angleH","r1",4.80604219221601
"20164","17","s1","cohH","angleH","r1",2.79387089236018
"20165","17","s1","cohH","angleH","r1",3.53386467897348
"20166","17","s1","cohH","angleH","r1",3.00101933004496
"20167","17","s1","cohH","angleH","r1",3.9756098426374
"20168","17","s1","cohH","angleH","r1",4.24096968942826
"20169","17","s1","cohH","angleH","r1",10.2397124623866
"20170","17","s1","cohH","angleH","r1",2.39039162382365
"20171","17","s1","cohH","angleH","r2",3.90348502534428
"20172","17","s1","cohH","angleH","r1",1.98733793366672
"20173","17","s1","cohH","angleH","r1",3.1554390260796
"20174","17","s1","cohH","angleH","r1",3.4284196561144
"20175","17","s1","cohH","angleH","r1",3.11741635856795
"20176","17","s1","cohH","angleH","r1",2.90214599472641
"20177","17","s1","cohH","angleH","r1",2.68742141478942
"20178","17","s1","cohH","angleH","r1",2.75103522703896
"20179","17","s1","cohH","angleH","r1",4.88385270109558
"20180","17","s1","cohH","angleH","r1",5.94351012239045
"20181","17","s1","cohH","angleH","r1",3.91091850861919
"20182","17","s1","cohH","angleH","r1",6.63387180601604
"20183","17","s1","cohH","angleH","r1",2.28963928091712
"20184","17","s1","cohH","angleH","r1",3.33574896570367
"20185","17","s1","cohH","angleH","r1",3.26108142780973
"20186","17","s1","cohH","angleH","r1",3.89164110228465
"20187","17","s1","cohH","angleH","r1",3.52795494154792
"20188","17","s1","cohH","angleH","r1",3.38714893713541
"20189","17","s1","cohH","angleH","r1",5.0437713624144
"20190","17","s1","cohH","angleH","r1",4.67507439039159
"20191","17","s1","cohH","angleH","r1",3.96820880695298
"20192","17","s1","cohH","angleH","r1",4.04854148448999
"20193","17","s1","cohH","angleH","r1",4.50755730891576
"20194","17","s1","cohH","angleH","r1",3.58469317068207
"20195","17","s1","cohH","angleH","r1",3.37544012218467
"20196","17","s1","cohH","angleH","r1",2.70923556823686
"20197","17","s1","cohH","angleH","r1",3.07245369345871
"20198","17","s1","cohH","angleH","r1",4.32500189630756
"20199","17","s1","cohH","angleH","r1",3.28086680932294
"20200","17","s1","cohH","angleH","r1",4.36124118564199
"20201","17","s1","cohH","angleH","r1",3.28451834032517
"20202","17","s1","cohH","angleH","r1",3.46152176042719
"20203","17","s1","cohH","angleH","r1",3.80096787200984
"20204","17","s1","cohH","angleH","r1",3.26413932888548
"20205","17","s1","cohH","angleH","r1",3.5636928904083
"20206","17","s1","cohH","angleH","r1",3.92242873738925
"20207","17","s1","cohH","angleH","r1",2.98912554325409
"20208","17","s1","cohH","angleH","r1",2.82994965830469
"20209","17","s1","cohH","angleH","r2",5.16085429756299
"20210","17","s1","cohH","angleH","r1",4.63303354861085
"20211","17","s1","cohH","angleH","r1",2.60142522321366
"20212","17","s1","cohH","angleH","r1",2.95806146789931
"20213","17","s1","cohH","angleH","r1",3.46085085372924
"20214","17","s1","cohH","angleH","r1",4.88292708537307
"20215","17","s1","cohH","angleH","r1",4.14575394147563
"20216","17","s1","cohH","angleH","r1",3.74043472721792
"20217","17","s1","cohH","angleH","r1",4.01472400170722
"20218","17","s1","cohH","angleH","r1",3.33771375720903
"20219","17","s1","cohH","angleH","r1",3.48325959496451
"20220","17","s1","cohH","angleH","r1",2.94516950516798
"20221","17","s1","cohH","angleH","r1",2.98964593601139
"20222","17","s1","cohH","angleH","r1",4.09840506424178
"20223","17","s1","cohH","angleH","r1",3.00770897126921
"20224","17","s1","cohH","angleH","r1",3.01552417093942
"20225","17","s1","cohH","angleH","r1",3.68952147451973
"20226","17","s1","cohH","angleH","r1",5.01035262749573
"20227","17","s1","cohH","angleH","r1",2.52871839010499
"20228","17","s1","cohH","angleH","r1",3.95047561473296
"20229","17","s1","cohH","angleH","r1",4.66031212380286
"20230","17","s1","cohH","angleH","r1",3.70885603303606
"20231","17","s1","cohH","angleH","r1",4.17716926445104
"20232","17","s1","cohH","angleH","r1",2.94919217686243
"20233","17","s1","cohH","angleH","r1",4.92443554621041
"20234","17","s1","cohH","angleH","r1",2.75299405707537
"20235","17","s1","cohH","angleH","r1",3.64019334224023
"20236","17","s1","cohH","angleH","r1",2.56258210568108
"20237","17","s1","cohH","angleH","r2",5.14832037385263
"20238","17","s1","cohH","angleH","r1",3.11920334308702
"20239","17","s1","cohH","angleH","r1",3.52543936206855
"20240","17","s1","cohH","angleH","r1",6.24622728657624
"20241","17","s1","cohH","angleH","r1",2.80042260375236
"20242","17","s1","cohH","angleH","r1",3.3734291356394
"20243","17","s1","cohH","angleH","r1",2.84208702489769
"20244","17","s1","cohH","angleH","r1",4.55046511107022
"20245","17","s1","cohH","angleH","r1",2.98812369985989
"20246","17","s1","cohH","angleH","r1",3.66458656399708
"20247","17","s1","cohH","angleH","r1",3.72310251697725
"20248","17","s1","cohH","angleH","r1",3.09054055318932
"20249","17","s1","cohH","angleH","r1",7.00000363358567
"20250","17","s1","cohH","angleH","r1",2.39675541288226
"20251","17","s2","cohH","angleH","r2",3.14057054051732
"20252","17","s2","cohH","angleH","r2",2.81141059397398
"20253","17","s2","cohH","angleH","r2",3.89628047490438
"20254","17","s2","cohH","angleH","r2",2.91473095378874
"20255","17","s2","cohH","angleH","r2",2.79995399158688
"20256","17","s2","cohH","angleH","r2",4.90534463928943
"20257","17","s2","cohH","angleH","r2",4.53277715647602
"20258","17","s2","cohH","angleH","r1",4.29317363795905
"20259","17","s2","cohH","angleH","r2",3.55211426300328
"20260","17","s2","cohH","angleH","r2",3.79895534929131
"20261","17","s2","cohH","angleH","r2",5.88978210090651
"20262","17","s2","cohH","angleH","r2",4.47154791873264
"20263","17","s2","cohH","angleH","r2",2.214107038004
"20264","17","s2","cohH","angleH","r2",4.26677843812306
"20265","17","s2","cohH","angleH","r2",2.85031119228989
"20266","17","s2","cohH","angleH","r2",3.93497811801205
"20267","17","s2","cohH","angleH","r2",5.59168658990926
"20268","17","s2","cohH","angleH","r2",5.42361506852769
"20269","17","s2","cohH","angleH","r2",2.25296836556358
"20270","17","s2","cohH","angleH","r2",2.84514152080028
"20271","17","s2","cohH","angleH","r2",3.38801937310931
"20272","17","s2","cohH","angleH","r2",3.32731319819889
"20273","17","s2","cohH","angleH","r2",4.64383122148506
"20274","17","s2","cohH","angleH","r2",4.24263782882759
"20275","17","s2","cohH","angleH","r2",4.12467210250816
"20276","17","s2","cohH","angleH","r2",5.10756867927027
"20277","17","s2","cohH","angleH","r2",3.90137488680922
"20278","17","s2","cohH","angleH","r2",3.67676573159635
"20279","17","s2","cohH","angleH","r2",3.32273073194107
"20280","17","s2","cohH","angleH","r2",4.13298554484178
"20281","17","s2","cohH","angleH","r1",5.66592667374306
"20282","17","s2","cohH","angleH","r2",2.65652586425216
"20283","17","s2","cohH","angleH","r2",6.39622023419809
"20284","17","s2","cohH","angleH","r2",4.04453089724071
"20285","17","s2","cohH","angleH","r2",3.13987931679172
"20286","17","s2","cohH","angleH","r2",2.58350185991874
"20287","17","s2","cohH","angleH","r2",3.77677769500156
"20288","17","s2","cohH","angleH","r2",2.62098864694456
"20289","17","s2","cohH","angleH","r2",5.41401550308852
"20290","17","s2","cohH","angleH","r2",4.41237274846747
"20291","17","s2","cohH","angleH","r2",4.22671196081092
"20292","17","s2","cohH","angleH","r2",4.67913594323091
"20293","17","s2","cohH","angleH","r2",2.66870752636296
"20294","17","s2","cohH","angleH","r2",3.20602044008581
"20295","17","s2","cohH","angleH","r2",4.11059098430508
"20296","17","s2","cohH","angleH","r2",5.01057786754101
"20297","17","s2","cohH","angleH","r2",3.26090759587877
"20298","17","s2","cohH","angleH","r2",7.49261652182506
"20299","17","s2","cohH","angleH","r2",5.09859494252177
"20300","17","s2","cohH","angleH","r2",3.37972913342605
"20301","17","s2","cohH","angleH","r2",3.26021206958103
"20302","17","s2","cohH","angleH","r1",8.70625890821935
"20303","17","s2","cohH","angleH","r2",3.23019961890025
"20304","17","s2","cohH","angleH","r2",2.98084120384035
"20305","17","s2","cohH","angleH","r2",3.79644521601677
"20306","17","s2","cohH","angleH","r2",3.16685489655141
"20307","17","s2","cohH","angleH","r2",4.5455811212418
"20308","17","s2","cohH","angleH","r2",3.44109332034003
"20309","17","s2","cohH","angleH","r2",4.83620739185121
"20310","17","s2","cohH","angleH","r2",4.5796584964332
"20311","17","s2","cohH","angleH","r2",3.77196903595674
"20312","17","s2","cohH","angleH","r2",4.50622125460235
"20313","17","s2","cohH","angleH","r2",4.11872519248531
"20314","17","s2","cohH","angleH","r2",6.8984335510543
"20315","17","s2","cohH","angleH","r2",3.78104802413701
"20316","17","s2","cohH","angleH","r2",2.66765680048564
"20317","17","s2","cohH","angleH","r2",3.27515245442141
"20318","17","s2","cohH","angleH","r2",3.09318325715583
"20319","17","s2","cohH","angleH","r2",7.94416608191114
"20320","17","s2","cohH","angleH","r2",4.27198039217644
"20321","17","s2","cohH","angleH","r2",4.63466413855992
"20322","17","s2","cohH","angleH","r2",4.74043285975126
"20323","17","s2","cohH","angleH","r2",3.69755067254105
"20324","17","s2","cohH","angleH","r2",2.95126062090212
"20325","17","s2","cohH","angleH","r2",2.4731950243224
"20326","17","s2","cohH","angleH","r2",2.93682918026869
"20327","17","s2","cohH","angleH","r2",3.02692251055841
"20328","17","s2","cohH","angleH","r2",3.87981449323907
"20329","17","s2","cohH","angleH","r2",4.10355941137682
"20330","17","s2","cohH","angleH","r2",3.34345513706967
"20331","17","s2","cohH","angleH","r2",3.08073759219508
"20332","17","s2","cohH","angleH","r2",3.72811517596503
"20333","17","s2","cohH","angleH","r2",3.26113032008458
"20334","17","s2","cohH","angleH","r2",3.71840223462322
"20335","17","s2","cohH","angleH","r2",4.53715523207452
"20336","17","s2","cohH","angleH","r2",3.57357437654845
"20337","17","s2","cohH","angleH","r2",2.59661471266317
"20338","17","s2","cohH","angleH","r2",3.83581520293456
"20339","17","s2","cohH","angleH","r2",3.51709049036142
"20340","17","s2","cohH","angleH","r2",4.14832595726063
"20341","17","s2","cohH","angleH","r2",4.887537079018
"20342","17","s2","cohH","angleH","r2",3.31199529543082
"20343","17","s2","cohH","angleH","r1",4.01678497716495
"20344","17","s2","cohH","angleH","r2",5.04491459072637
"20345","17","s2","cohH","angleH","r2",3.37819745361037
"20346","17","s2","cohH","angleH","r2",3.89233354193698
"20347","17","s2","cohH","angleH","r2",4.18497847849595
"20348","17","s2","cohH","angleH","r2",3.01063146670378
"20349","17","s2","cohH","angleH","r2",3.64586563761786
"20350","17","s2","cohH","angleH","r2",4.29795784786413
"20351","17","s2","cohH","angleH","r2",3.11077880509173
"20352","17","s2","cohH","angleH","r2",2.81891970183425
"20353","17","s2","cohH","angleH","r2",3.85686137457937
"20354","17","s2","cohH","angleH","r2",5.41615593081846
"20355","17","s2","cohH","angleH","r2",5.02252981249834
"20356","17","s2","cohH","angleH","r2",3.7677171144461
"20357","17","s2","cohH","angleH","r2",3.41843769257763
"20358","17","s2","cohH","angleH","r2",3.42803275507942
"20359","17","s2","cohH","angleH","r2",4.73636399878396
"20360","17","s2","cohH","angleH","r2",2.55971045720711
"20361","17","s2","cohH","angleH","r2",3.17807861622225
"20362","17","s2","cohH","angleH","r2",4.26497863450653
"20363","17","s2","cohH","angleH","r2",2.86745485741187
"20364","17","s2","cohH","angleH","r2",4.6612654080208
"20365","17","s2","cohH","angleH","r2",3.99429952375047
"20366","17","s2","cohH","angleH","r2",2.14522946356438
"20367","17","s2","cohH","angleH","r2",3.18459990117804
"20368","17","s2","cohH","angleH","r2",4.38182874199856
"20369","17","s2","cohH","angleH","r2",3.76213612370811
"20370","17","s2","cohH","angleH","r2",3.45782146928991
"20371","17","s2","cohH","angleH","r2",3.31405461071631
"20372","17","s2","cohH","angleH","r2",2.61083669770609
"20373","17","s2","cohH","angleH","r2",2.76397763913347
"20374","17","s2","cohH","angleH","r2",2.96756368401372
"20375","17","s2","cohH","angleH","r2",3.39516465198456
"20376","17","s2","cohH","angleH","r2",3.07046667203751
"20377","17","s2","cohH","angleH","r2",3.13072606874263
"20378","17","s2","cohH","angleH","r2",2.96593384480671
"20379","17","s2","cohH","angleH","r2",3.5416261520509
"20380","17","s2","cohH","angleH","r2",4.78238159412937
"20381","17","s2","cohH","angleH","r2",2.91239930628999
"20382","17","s2","cohH","angleH","r2",5.59057158793047
"20383","17","s2","cohH","angleH","r2",2.46350711325372
"20384","17","s2","cohH","angleH","r2",4.59555948469098
"20385","17","s2","cohH","angleH","r2",3.90501126583914
"20386","17","s2","cohH","angleH","r2",5.57398091926953
"20387","17","s2","cohH","angleH","r2",6.16462667996559
"20388","17","s2","cohH","angleH","r2",7.77656029031753
"20389","17","s2","cohH","angleH","r2",5.72443663441542
"20390","17","s2","cohH","angleH","r2",4.1367057598096
"20391","17","s2","cohH","angleH","r2",3.12836060011617
"20392","17","s2","cohH","angleH","r1",3.3136790254471
"20393","17","s2","cohH","angleH","r2",3.8615568905565
"20394","17","s2","cohH","angleH","r2",3.07024962918791
"20395","17","s2","cohH","angleH","r2",3.54397605215863
"20396","17","s2","cohH","angleH","r2",2.54286226879555
"20397","17","s2","cohH","angleH","r2",3.07732912786199
"20398","17","s2","cohH","angleH","r2",2.09254179871761
"20399","17","s2","cohH","angleH","r2",4.41818757770151
"20400","17","s2","cohH","angleH","r2",3.23750035976453
"20401","18","s1","cohE","angleE","r1",2.1592741849025
"20402","18","s1","cohE","angleE","r1",2.70000649631819
"20403","18","s1","cohE","angleE","r1",1.27383796611719
"20404","18","s1","cohE","angleE","r1",1.62384732467098
"20405","18","s1","cohE","angleE","r1",3.63601539490857
"20406","18","s1","cohE","angleE","r1",1.48734533980891
"20407","18","s1","cohE","angleE","r1",1.88989507550291
"20408","18","s1","cohE","angleE","r1",1.81628653401393
"20409","18","s1","cohE","angleE","r1",1.93291739151462
"20410","18","s1","cohE","angleE","r1",1.92097930701137
"20411","18","s1","cohE","angleE","r1",4.02559069461788
"20412","18","s1","cohE","angleE","r1",2.15543773044589
"20413","18","s1","cohE","angleE","r1",1.66434350774771
"20414","18","s1","cohE","angleE","r1",2.21031015304224
"20415","18","s1","cohE","angleE","r1",1.35280437965131
"20416","18","s1","cohE","angleE","r1",1.40638044078439
"20417","18","s1","cohE","angleE","r1",1.69353273677304
"20418","18","s1","cohE","angleE","r1",1.46263850627698
"20419","18","s1","cohE","angleE","r1",2.02033306245865
"20420","18","s1","cohE","angleE","r1",1.88187538696033
"20421","18","s1","cohE","angleE","r1",2.25573804346553
