"","s","S","Coh","Angle","R","RT"
"21287","18","s2","cohE","angleH","r2",1.66817536722271
"21288","18","s2","cohE","angleH","r2",1.588658615117
"21289","18","s2","cohE","angleH","r2",1.42284562420831
"21290","18","s2","cohE","angleH","r2",1.49060207214574
"21291","18","s2","cohE","angleH","r2",1.75957879681926
"21292","18","s2","cohE","angleH","r2",1.45182622805962
"21293","18","s2","cohE","angleH","r2",1.68400300189899
"21294","18","s2","cohE","angleH","r2",2.0938326582801
"21295","18","s2","cohE","angleH","r2",1.33450177969697
"21296","18","s2","cohE","angleH","r2",1.53735653576757
"21297","18","s2","cohE","angleH","r2",1.5068965943294
"21298","18","s2","cohE","angleH","r2",1.20368549169759
"21299","18","s2","cohE","angleH","r2",1.7133577670217
"21300","18","s2","cohE","angleH","r2",1.56225136662657
"21301","18","s1","cohH","angleH","r2",1.60660087610236
"21302","18","s1","cohH","angleH","r1",3.07217719887903
"21303","18","s1","cohH","angleH","r1",1.74311269462455
"21304","18","s1","cohH","angleH","r1",1.26392450262468
"21305","18","s1","cohH","angleH","r1",2.28404785849315
"21306","18","s1","cohH","angleH","r1",1.48995420542042
"21307","18","s1","cohH","angleH","r1",2.27772074468302
"21308","18","s1","cohH","angleH","r1",1.66036676909165
"21309","18","s1","cohH","angleH","r1",2.59337793461349
"21310","18","s1","cohH","angleH","r1",2.2074762607232
"21311","18","s1","cohH","angleH","r1",1.65327869912303
"21312","18","s1","cohH","angleH","r2",2.96582685862664
"21313","18","s1","cohH","angleH","r1",2.16887945064882
"21314","18","s1","cohH","angleH","r1",2.25298240074914
"21315","18","s1","cohH","angleH","r1",1.54610761846574
"21316","18","s1","cohH","angleH","r1",1.31804431432372
"21317","18","s1","cohH","angleH","r1",1.50589515114463
"21318","18","s1","cohH","angleH","r2",2.50010574241738
"21319","18","s1","cohH","angleH","r1",1.48395474484512
"21320","18","s1","cohH","angleH","r1",2.04454906620965
"21321","18","s1","cohH","angleH","r1",2.03045508913417
"21322","18","s1","cohH","angleH","r1",1.33525629232598
"21323","18","s1","cohH","angleH","r1",3.0695906607177
"21324","18","s1","cohH","angleH","r1",1.77614274231895
"21325","18","s1","cohH","angleH","r1",1.53700323678101
"21326","18","s1","cohH","angleH","r1",2.20722421748856
"21327","18","s1","cohH","angleH","r1",2.30788163214582
"21328","18","s1","cohH","angleH","r1",1.57872780287441
"21329","18","s1","cohH","angleH","r1",1.32033346270452
"21330","18","s1","cohH","angleH","r2",2.36876063129614
"21331","18","s1","cohH","angleH","r1",1.72531661996034
"21332","18","s1","cohH","angleH","r1",2.02747986842504
"21333","18","s1","cohH","angleH","r1",2.73678687696839
"21334","18","s1","cohH","angleH","r1",1.98672854671553
"21335","18","s1","cohH","angleH","r1",1.9878739337528
"21336","18","s1","cohH","angleH","r1",1.45538287771097
"21337","18","s1","cohH","angleH","r2",2.68221382260235
"21338","18","s1","cohH","angleH","r1",2.08855608307099
"21339","18","s1","cohH","angleH","r1",2.78200929258766
"21340","18","s1","cohH","angleH","r1",1.7741501513862
"21341","18","s1","cohH","angleH","r1",1.68865143773393
"21342","18","s1","cohH","angleH","r1",1.73760396469686
"21343","18","s1","cohH","angleH","r1",3.8185154934837
"21344","18","s1","cohH","angleH","r1",2.47323343427758
"21345","18","s1","cohH","angleH","r1",2.67716182848554
"21346","18","s1","cohH","angleH","r1",1.72641950655106
"21347","18","s1","cohH","angleH","r1",1.88056774479357
"21348","18","s1","cohH","angleH","r1",1.63211635468975
"21349","18","s1","cohH","angleH","r1",1.44318910718703
"21350","18","s1","cohH","angleH","r1",3.62455761149259
"21351","18","s1","cohH","angleH","r1",1.8539099214882
"21352","18","s1","cohH","angleH","r1",1.58959526348162
"21353","18","s1","cohH","angleH","r1",1.64451358275061
"21354","18","s1","cohH","angleH","r1",1.97934622964037
"21355","18","s1","cohH","angleH","r1",2.29888141221866
"21356","18","s1","cohH","angleH","r1",1.67374294664278
"21357","18","s1","cohH","angleH","r1",1.50367453733819
"21358","18","s1","cohH","angleH","r2",1.05030743022642
"21359","18","s1","cohH","angleH","r1",1.86967155514829
"21360","18","s1","cohH","angleH","r1",2.45151031938788
"21361","18","s1","cohH","angleH","r1",1.32712576483251
"21362","18","s1","cohH","angleH","r1",1.26989902320717
"21363","18","s1","cohH","angleH","r1",2.14852483273617
"21364","18","s1","cohH","angleH","r1",1.82804978680218
"21365","18","s1","cohH","angleH","r1",2.35237611656332
"21366","18","s1","cohH","angleH","r1",2.58378714257311
"21367","18","s1","cohH","angleH","r1",2.31134004472468
"21368","18","s1","cohH","angleH","r1",2.49815429650143
"21369","18","s1","cohH","angleH","r2",1.37966502972151
"21370","18","s1","cohH","angleH","r1",2.84414183629092
"21371","18","s1","cohH","angleH","r1",2.37377280664981
"21372","18","s1","cohH","angleH","r1",1.39089842916174
"21373","18","s1","cohH","angleH","r2",1.37041247034578
"21374","18","s1","cohH","angleH","r1",3.2743703322648
"21375","18","s1","cohH","angleH","r1",1.92357188209513
"21376","18","s1","cohH","angleH","r1",1.96166566806542
"21377","18","s1","cohH","angleH","r1",2.68593085074056
"21378","18","s1","cohH","angleH","r1",1.79098010862508
"21379","18","s1","cohH","angleH","r1",1.79611000576339
"21380","18","s1","cohH","angleH","r2",2.94169879377645
"21381","18","s1","cohH","angleH","r1",1.88527350293503
"21382","18","s1","cohH","angleH","r1",1.53945086084946
"21383","18","s1","cohH","angleH","r1",2.44463442771859
"21384","18","s1","cohH","angleH","r1",1.56573748518833
"21385","18","s1","cohH","angleH","r2",1.96307894554608
"21386","18","s1","cohH","angleH","r1",1.61869118905324
"21387","18","s1","cohH","angleH","r1",1.30304231076595
"21388","18","s1","cohH","angleH","r2",1.54339983227206
"21389","18","s1","cohH","angleH","r1",1.7698068325878
"21390","18","s1","cohH","angleH","r1",1.52962340695474
"21391","18","s1","cohH","angleH","r1",2.92906376584235
"21392","18","s1","cohH","angleH","r1",1.57999978582883
"21393","18","s1","cohH","angleH","r1",2.13135940939764
"21394","18","s1","cohH","angleH","r1",2.09998477212458
"21395","18","s1","cohH","angleH","r1",1.73608755961554
"21396","18","s1","cohH","angleH","r1",1.83426568977254
"21397","18","s1","cohH","angleH","r1",2.60829486497217
"21398","18","s1","cohH","angleH","r1",1.56687050971831
"21399","18","s1","cohH","angleH","r1",1.79466784682195
"21400","18","s1","cohH","angleH","r1",2.07242567312033
"21401","18","s1","cohH","angleH","r1",1.57363354521345
"21402","18","s1","cohH","angleH","r1",2.22694352830949
"21403","18","s1","cohH","angleH","r1",2.21804407838083
"21404","18","s1","cohH","angleH","r1",2.12753598793072
"21405","18","s1","cohH","angleH","r1",1.97216300492727
"21406","18","s1","cohH","angleH","r1",1.52425041387163
"21407","18","s1","cohH","angleH","r1",1.71144074740864
"21408","18","s1","cohH","angleH","r1",2.23207364873964
"21409","18","s1","cohH","angleH","r1",1.52380955101451
"21410","18","s1","cohH","angleH","r1",3.57485887927676
"21411","18","s1","cohH","angleH","r1",1.43331424148757
"21412","18","s1","cohH","angleH","r1",1.56612533088947
"21413","18","s1","cohH","angleH","r1",2.69162017257341
"21414","18","s1","cohH","angleH","r1",2.22649702334159
"21415","18","s1","cohH","angleH","r1",1.95886447119045
"21416","18","s1","cohH","angleH","r1",1.66686879954336
"21417","18","s1","cohH","angleH","r1",2.89028250448317
"21418","18","s1","cohH","angleH","r1",1.72792687135516
"21419","18","s1","cohH","angleH","r1",1.88984399097932
"21420","18","s1","cohH","angleH","r1",2.69022468697115
"21421","18","s1","cohH","angleH","r1",2.02591971524558
"21422","18","s1","cohH","angleH","r1",4.44164728894644
"21423","18","s1","cohH","angleH","r1",2.5293112049431
"21424","18","s1","cohH","angleH","r1",1.66204716703785
"21425","18","s1","cohH","angleH","r1",2.26273483504789
"21426","18","s1","cohH","angleH","r1",1.93635714138513
"21427","18","s1","cohH","angleH","r1",1.33573674457351
"21428","18","s1","cohH","angleH","r1",1.68298455677948
"21429","18","s1","cohH","angleH","r1",1.41950902939298
"21430","18","s1","cohH","angleH","r1",1.08979993138194
"21431","18","s1","cohH","angleH","r1",1.92614888175373
"21432","18","s1","cohH","angleH","r1",1.81034192216958
"21433","18","s1","cohH","angleH","r1",2.96803183328327
"21434","18","s1","cohH","angleH","r1",1.67175483164765
"21435","18","s1","cohH","angleH","r1",1.69173152760375
"21436","18","s1","cohH","angleH","r1",1.56173444732628
"21437","18","s1","cohH","angleH","r1",2.98032364625441
"21438","18","s1","cohH","angleH","r1",2.05002536826469
"21439","18","s1","cohH","angleH","r1",3.09146977531449
"21440","18","s1","cohH","angleH","r1",2.32198219309424
"21441","18","s1","cohH","angleH","r1",2.17327357529711
"21442","18","s1","cohH","angleH","r1",1.34226195992929
"21443","18","s1","cohH","angleH","r1",2.01227323587143
"21444","18","s1","cohH","angleH","r1",1.36370579071656
"21445","18","s1","cohH","angleH","r1",2.75207818119284
"21446","18","s1","cohH","angleH","r1",2.13877834478897
"21447","18","s1","cohH","angleH","r1",2.74747656958754
"21448","18","s1","cohH","angleH","r1",1.69850265013785
"21449","18","s1","cohH","angleH","r1",1.66006531387105
"21450","18","s1","cohH","angleH","r1",1.38729738182659
"21451","18","s2","cohH","angleH","r2",1.47469749249665
"21452","18","s2","cohH","angleH","r2",1.82107770979922
"21453","18","s2","cohH","angleH","r2",1.45392600435541
"21454","18","s2","cohH","angleH","r2",1.4207274539438
"21455","18","s2","cohH","angleH","r2",1.12749853427352
"21456","18","s2","cohH","angleH","r1",1.58915012085307
"21457","18","s2","cohH","angleH","r2",2.78406737829438
"21458","18","s2","cohH","angleH","r1",1.53527336283675
"21459","18","s2","cohH","angleH","r2",1.28396432561656
"21460","18","s2","cohH","angleH","r2",2.15226365288016
"21461","18","s2","cohH","angleH","r2",2.15344260130031
"21462","18","s2","cohH","angleH","r2",2.15356747466871
"21463","18","s2","cohH","angleH","r2",1.73937683178811
"21464","18","s2","cohH","angleH","r2",1.79301403683918
"21465","18","s2","cohH","angleH","r2",1.78128025463128
"21466","18","s2","cohH","angleH","r2",2.08211632750799
"21467","18","s2","cohH","angleH","r2",1.43685877335195
"21468","18","s2","cohH","angleH","r1",1.81323108296214
"21469","18","s2","cohH","angleH","r2",1.09994566521779
"21470","18","s2","cohH","angleH","r2",2.76558690002997
"21471","18","s2","cohH","angleH","r2",2.13870380460847
"21472","18","s2","cohH","angleH","r2",1.57019211751019
"21473","18","s2","cohH","angleH","r2",1.70567482989285
"21474","18","s2","cohH","angleH","r2",2.22699107747785
"21475","18","s2","cohH","angleH","r2",2.5360028140782
"21476","18","s2","cohH","angleH","r2",1.94356885194257
"21477","18","s2","cohH","angleH","r2",1.39545214310077
"21478","18","s2","cohH","angleH","r1",1.5974319141532
"21479","18","s2","cohH","angleH","r2",1.9830301070876
"21480","18","s2","cohH","angleH","r2",2.98616861442637
"21481","18","s2","cohH","angleH","r1",2.38854404469668
"21482","18","s2","cohH","angleH","r2",1.89612435524524
"21483","18","s2","cohH","angleH","r1",4.3489907429643
"21484","18","s2","cohH","angleH","r2",1.48707822940333
"21485","18","s2","cohH","angleH","r2",2.05946011499275
"21486","18","s2","cohH","angleH","r2",1.43266113447576
"21487","18","s2","cohH","angleH","r1",1.47340575893482
"21488","18","s2","cohH","angleH","r2",1.80544952346556
"21489","18","s2","cohH","angleH","r1",1.38975084351887
"21490","18","s2","cohH","angleH","r2",2.53405082914599
"21491","18","s2","cohH","angleH","r2",1.80628294476316
"21492","18","s2","cohH","angleH","r1",2.83535335874129
"21493","18","s2","cohH","angleH","r2",1.21766799524139
"21494","18","s2","cohH","angleH","r2",1.73187503191104
"21495","18","s2","cohH","angleH","r2",2.17570894972898
"21496","18","s2","cohH","angleH","r2",2.12137700069674
"21497","18","s2","cohH","angleH","r2",1.0730075147323
"21498","18","s2","cohH","angleH","r2",1.9290997572472
"21499","18","s2","cohH","angleH","r2",2.72078899299511
"21500","18","s2","cohH","angleH","r2",2.44686310270278
"21501","18","s2","cohH","angleH","r2",1.5339717845064
"21502","18","s2","cohH","angleH","r2",2.63250951269788
"21503","18","s2","cohH","angleH","r2",2.66735301589335
"21504","18","s2","cohH","angleH","r2",2.27305808970941
"21505","18","s2","cohH","angleH","r2",1.07155883603808
"21506","18","s2","cohH","angleH","r2",2.56377022540381
"21507","18","s2","cohH","angleH","r2",1.91194842345299
"21508","18","s2","cohH","angleH","r1",1.67963081250298
"21509","18","s2","cohH","angleH","r2",1.42933774919081
"21510","18","s2","cohH","angleH","r2",1.54111435504589
"21511","18","s2","cohH","angleH","r2",2.99061453576934
"21512","18","s2","cohH","angleH","r2",5.9086559520792
"21513","18","s2","cohH","angleH","r2",1.98188891806655
"21514","18","s2","cohH","angleH","r2",1.71587116845253
"21515","18","s2","cohH","angleH","r2",1.46926181287347
"21516","18","s2","cohH","angleH","r2",1.54768894590749
"21517","18","s2","cohH","angleH","r2",1.32632865204652
"21518","18","s2","cohH","angleH","r1",1.68520334696404
"21519","18","s2","cohH","angleH","r2",1.13513497518921
"21520","18","s2","cohH","angleH","r2",1.77581680997948
"21521","18","s2","cohH","angleH","r2",1.38245685653349
"21522","18","s2","cohH","angleH","r2",1.74429329081959
"21523","18","s2","cohH","angleH","r2",1.72765949811289
"21524","18","s2","cohH","angleH","r2",1.93046447632657
"21525","18","s2","cohH","angleH","r2",1.48157781748611
"21526","18","s2","cohH","angleH","r2",1.42436613227654
"21527","18","s2","cohH","angleH","r1",2.11316679406039
"21528","18","s2","cohH","angleH","r1",1.19167423516461
"21529","18","s2","cohH","angleH","r2",1.24792677960681
"21530","18","s2","cohH","angleH","r2",1.63480254609835
"21531","18","s2","cohH","angleH","r2",1.91226607092567
"21532","18","s2","cohH","angleH","r2",2.58191586793807
"21533","18","s2","cohH","angleH","r2",2.90978777330276
"21534","18","s2","cohH","angleH","r2",1.64481482069661
"21535","18","s2","cohH","angleH","r2",3.41527409440928
"21536","18","s2","cohH","angleH","r2",2.05806216166978
"21537","18","s2","cohH","angleH","r2",1.54331529994476
"21538","18","s2","cohH","angleH","r2",1.93534282109897
"21539","18","s2","cohH","angleH","r1",1.28980522012708
"21540","18","s2","cohH","angleH","r2",2.71290889570396
"21541","18","s2","cohH","angleH","r2",2.17291033879656
"21542","18","s2","cohH","angleH","r1",2.79643740696791
"21543","18","s2","cohH","angleH","r2",2.26841324214783
"21544","18","s2","cohH","angleH","r1",3.17480792544992
"21545","18","s2","cohH","angleH","r2",1.80627064940995
"21546","18","s2","cohH","angleH","r2",1.98348539028833
"21547","18","s2","cohH","angleH","r2",1.66112218675244
"21548","18","s2","cohH","angleH","r2",1.48671317982896
"21549","18","s2","cohH","angleH","r2",1.87282052299423
"21550","18","s2","cohH","angleH","r2",3.10682965425844
"21551","18","s2","cohH","angleH","r2",1.80518571475259
"21552","18","s2","cohH","angleH","r2",2.0831195608911
"21553","18","s2","cohH","angleH","r2",1.36851557726652
"21554","18","s2","cohH","angleH","r2",2.71386290620151
"21555","18","s2","cohH","angleH","r2",1.93216334099807
"21556","18","s2","cohH","angleH","r2",1.76958899935847
"21557","18","s2","cohH","angleH","r2",1.5614664378244
"21558","18","s2","cohH","angleH","r2",1.81453639357479
"21559","18","s2","cohH","angleH","r2",1.80118416189513
"21560","18","s2","cohH","angleH","r2",1.69566072589686
"21561","18","s2","cohH","angleH","r1",1.9411606633724
"21562","18","s2","cohH","angleH","r2",2.07283074835146
"21563","18","s2","cohH","angleH","r2",1.77980490955257
"21564","18","s2","cohH","angleH","r2",1.50679214106952
"21565","18","s2","cohH","angleH","r1",2.35436875754875
"21566","18","s2","cohH","angleH","r2",4.1555541933965
"21567","18","s2","cohH","angleH","r2",1.73174762688794
"21568","18","s2","cohH","angleH","r2",1.28957158319369
"21569","18","s2","cohH","angleH","r1",3.66468299407566
"21570","18","s2","cohH","angleH","r2",3.17543612637289
"21571","18","s2","cohH","angleH","r2",1.62293139401853
"21572","18","s2","cohH","angleH","r1",1.51835466097196
"21573","18","s2","cohH","angleH","r1",1.30742488031955
"21574","18","s2","cohH","angleH","r2",2.02634770704912
"21575","18","s2","cohH","angleH","r2",1.74822538643724
"21576","18","s2","cohH","angleH","r2",2.01127722214254
"21577","18","s2","cohH","angleH","r2",1.55981355365905
"21578","18","s2","cohH","angleH","r2",1.5667455360014
"21579","18","s2","cohH","angleH","r2",2.73461263459299
"21580","18","s2","cohH","angleH","r1",2.7848551161005
"21581","18","s2","cohH","angleH","r2",1.90047945707766
"21582","18","s2","cohH","angleH","r2",3.78388268892381
"21583","18","s2","cohH","angleH","r2",1.62376490939652
"21584","18","s2","cohH","angleH","r2",1.89755142249644
"21585","18","s2","cohH","angleH","r2",2.96652011179584
"21586","18","s2","cohH","angleH","r2",2.50476026151203
"21587","18","s2","cohH","angleH","r2",3.03750102424645
"21588","18","s2","cohH","angleH","r2",1.90655621055013
"21589","18","s2","cohH","angleH","r2",2.87196428528683
"21590","18","s2","cohH","angleH","r1",1.77887018939768
"21591","18","s2","cohH","angleH","r2",1.96759892791521
"21592","18","s2","cohH","angleH","r2",1.76968864055334
"21593","18","s2","cohH","angleH","r2",5.2002009654997
"21594","18","s2","cohH","angleH","r2",5.44052779715161
"21595","18","s2","cohH","angleH","r2",1.94518282541478
"21596","18","s2","cohH","angleH","r2",1.99655295675747
"21597","18","s2","cohH","angleH","r2",1.66095748950787
"21598","18","s2","cohH","angleH","r1",2.61630396834574
"21599","18","s2","cohH","angleH","r1",1.84228156041807
"21600","18","s2","cohH","angleH","r2",1.75478649003805
"21601","19","s1","cohE","angleE","r1",1.15883537449866
"21602","19","s1","cohE","angleE","r1",1.49584685103289
"21603","19","s1","cohE","angleE","r1",1.24339242535499
"21604","19","s1","cohE","angleE","r1",1.22756178911682
"21605","19","s1","cohE","angleE","r1",1.3548604581041
"21606","19","s1","cohE","angleE","r1",1.43633094790941
"21607","19","s1","cohE","angleE","r1",1.34642404594293
"21608","19","s1","cohE","angleE","r1",1.58496885540786
"21609","19","s1","cohE","angleE","r1",0.991936772275721
"21610","19","s1","cohE","angleE","r1",3.14495097597206
"21611","19","s1","cohE","angleE","r1",1.0732837236942
"21612","19","s1","cohE","angleE","r1",1.23064969065335
"21613","19","s1","cohE","angleE","r1",1.28386309094842
"21614","19","s1","cohE","angleE","r1",1.26759492731871
"21615","19","s1","cohE","angleE","r1",1.21665488038284
"21616","19","s1","cohE","angleE","r1",1.11427523232889
"21617","19","s1","cohE","angleE","r1",1.04171120256205
"21618","19","s1","cohE","angleE","r1",1.86065466853332
"21619","19","s1","cohE","angleE","r1",1.38788388895531
"21620","19","s1","cohE","angleE","r1",1.54141771170689
"21621","19","s1","cohE","angleE","r1",1.29252359898083
"21622","19","s1","cohE","angleE","r1",1.50990582695057
"21623","19","s1","cohE","angleE","r1",1.38189590809378
"21624","19","s1","cohE","angleE","r1",1.61660454457885
"21625","19","s1","cohE","angleE","r1",1.24803557335398
"21626","19","s1","cohE","angleE","r1",1.05747094851626
"21627","19","s1","cohE","angleE","r1",1.17101249640964
"21628","19","s1","cohE","angleE","r1",1.13485319147294
"21629","19","s1","cohE","angleE","r1",1.63946536131305
"21630","19","s1","cohE","angleE","r1",1.2000202328068
"21631","19","s1","cohE","angleE","r1",1.14817149552466
"21632","19","s1","cohE","angleE","r1",1.23358876326492
"21633","19","s1","cohE","angleE","r1",1.40487361478806
"21634","19","s1","cohE","angleE","r1",1.30552889722941
"21635","19","s1","cohE","angleE","r1",1.33423365200122
"21636","19","s1","cohE","angleE","r1",1.18015219324969
"21637","19","s1","cohE","angleE","r1",1.37641730651169
"21638","19","s1","cohE","angleE","r1",1.44514424933016
"21639","19","s1","cohE","angleE","r1",1.43114971603876
"21640","19","s1","cohE","angleE","r1",1.18008889656572
"21641","19","s1","cohE","angleE","r1",1.09744713402463
"21642","19","s1","cohE","angleE","r1",1.72469843039903
"21643","19","s1","cohE","angleE","r1",0.975202483542612
"21644","19","s1","cohE","angleE","r1",1.40222881411585
"21645","19","s1","cohE","angleE","r1",1.25973225311564
"21646","19","s1","cohE","angleE","r1",1.31084980099914
"21647","19","s1","cohE","angleE","r1",1.20348668782923
"21648","19","s1","cohE","angleE","r1",1.94280091932544
"21649","19","s1","cohE","angleE","r1",1.60130252746151
"21650","19","s1","cohE","angleE","r1",1.12332658524151
"21651","19","s1","cohE","angleE","r1",1.47101341801119
"21652","19","s1","cohE","angleE","r1",1.18831152069567
"21653","19","s1","cohE","angleE","r1",1.41816899229385
"21654","19","s1","cohE","angleE","r1",1.47115004731561
"21655","19","s1","cohE","angleE","r1",0.937361087446593
"21656","19","s1","cohE","angleE","r1",1.65301479744239
"21657","19","s1","cohE","angleE","r1",1.96797140366646
"21658","19","s1","cohE","angleE","r1",1.17112453153065
"21659","19","s1","cohE","angleE","r1",1.21840452846402
"21660","19","s1","cohE","angleE","r1",1.37874240174212
"21661","19","s1","cohE","angleE","r1",1.56014569965901
"21662","19","s1","cohE","angleE","r1",1.0552027391951
"21663","19","s1","cohE","angleE","r1",1.51748536338536
"21664","19","s1","cohE","angleE","r1",1.5238957968765
"21665","19","s1","cohE","angleE","r1",1.30834771111098
"21666","19","s1","cohE","angleE","r1",1.72289324957161
"21667","19","s1","cohE","angleE","r1",0.89935858600588
"21668","19","s1","cohE","angleE","r1",1.39678556051408
"21669","19","s1","cohE","angleE","r1",1.12665362197824
"21670","19","s1","cohE","angleE","r1",1.06870925429758
"21671","19","s1","cohE","angleE","r1",1.56176996752523
"21672","19","s1","cohE","angleE","r1",1.24680280708343
"21673","19","s1","cohE","angleE","r1",1.25771430509657
"21674","19","s1","cohE","angleE","r1",2.21394063686318
"21675","19","s1","cohE","angleE","r1",2.30142319225728
"21676","19","s1","cohE","angleE","r1",0.856573656559874
"21677","19","s1","cohE","angleE","r1",1.68616525588089
"21678","19","s1","cohE","angleE","r1",1.04546038723543
"21679","19","s1","cohE","angleE","r1",1.2753564251256
"21680","19","s1","cohE","angleE","r1",1.12630286705234
"21681","19","s1","cohE","angleE","r1",1.70858310923864
"21682","19","s1","cohE","angleE","r1",1.29707106222808
"21683","19","s1","cohE","angleE","r1",1.537392232689
"21684","19","s1","cohE","angleE","r1",1.20570798744661
"21685","19","s1","cohE","angleE","r1",1.1342402161477
"21686","19","s1","cohE","angleE","r1",1.18323056911195
"21687","19","s1","cohE","angleE","r1",1.15307656984389
"21688","19","s1","cohE","angleE","r1",1.12822400895544
"21689","19","s1","cohE","angleE","r1",1.20239869306708
"21690","19","s1","cohE","angleE","r1",1.32659458263133
"21691","19","s1","cohE","angleE","r1",1.09504405439314
"21692","19","s1","cohE","angleE","r1",1.58302384777226
"21693","19","s1","cohE","angleE","r1",1.05598021545719
"21694","19","s1","cohE","angleE","r1",1.75158941332423
"21695","19","s1","cohE","angleE","r1",1.04548027261884
"21696","19","s1","cohE","angleE","r1",1.77458076061357
"21697","19","s1","cohE","angleE","r1",1.25092948571471
"21698","19","s1","cohE","angleE","r1",1.17899270154503
"21699","19","s1","cohE","angleE","r1",1.11620585150255
"21700","19","s1","cohE","angleE","r1",1.24705069464562
"21701","19","s1","cohE","angleE","r1",1.29899648332746
"21702","19","s1","cohE","angleE","r1",1.32050388357685
"21703","19","s1","cohE","angleE","r1",1.81163787159282
"21704","19","s1","cohE","angleE","r1",1.5459124658607
"21705","19","s1","cohE","angleE","r1",1.19595071531221
"21706","19","s1","cohE","angleE","r1",1.3831581282675
"21707","19","s1","cohE","angleE","r1",1.05005910243938
"21708","19","s1","cohE","angleE","r1",1.51917120187554
"21709","19","s1","cohE","angleE","r1",1.40332943629681
"21710","19","s1","cohE","angleE","r1",1.65319512367503
"21711","19","s1","cohE","angleE","r1",1.36150129733781
"21712","19","s1","cohE","angleE","r1",1.62334203471259
"21713","19","s1","cohE","angleE","r1",1.26698318257173
"21714","19","s1","cohE","angleE","r1",1.31240651234739
"21715","19","s1","cohE","angleE","r1",1.70432123019735
"21716","19","s1","cohE","angleE","r1",1.44689832419281
"21717","19","s1","cohE","angleE","r1",1.88253462845417
"21718","19","s1","cohE","angleE","r1",2.68357389381103
"21719","19","s1","cohE","angleE","r1",1.12334603708641
"21720","19","s1","cohE","angleE","r1",1.04249096672032
"21721","19","s1","cohE","angleE","r1",1.22148848275943
"21722","19","s1","cohE","angleE","r1",1.7863557406247
"21723","19","s1","cohE","angleE","r1",1.33783603835189
"21724","19","s1","cohE","angleE","r1",1.62750478501067
"21725","19","s1","cohE","angleE","r1",1.42498116322628
"21726","19","s1","cohE","angleE","r1",1.47129311979633
"21727","19","s1","cohE","angleE","r1",1.49872396469767
"21728","19","s1","cohE","angleE","r1",1.2847595839047
"21729","19","s1","cohE","angleE","r1",1.41231027395566
"21730","19","s1","cohE","angleE","r1",1.30235491273806
"21731","19","s1","cohE","angleE","r1",1.33222891554219
"21732","19","s1","cohE","angleE","r1",1.42367149837372
"21733","19","s1","cohE","angleE","r1",1.25119588699509
"21734","19","s1","cohE","angleE","r1",1.29762931499852
"21735","19","s1","cohE","angleE","r1",1.55890143754959
"21736","19","s1","cohE","angleE","r1",1.31963171246394
"21737","19","s1","cohE","angleE","r1",1.43940430547703
"21738","19","s1","cohE","angleE","r1",1.27953855777289
"21739","19","s1","cohE","angleE","r1",1.41212495589245
"21740","19","s1","cohE","angleE","r1",1.32161650855985
"21741","19","s1","cohE","angleE","r1",1.20677155276569
"21742","19","s1","cohE","angleE","r1",1.01011677528219
"21743","19","s1","cohE","angleE","r1",1.26740892975534
"21744","19","s1","cohE","angleE","r1",1.20552558000485
"21745","19","s1","cohE","angleE","r1",1.12441950581867
"21746","19","s1","cohE","angleE","r1",1.32972065204692
"21747","19","s1","cohE","angleE","r1",1.62531729444255
"21748","19","s1","cohE","angleE","r1",1.5525173967846
"21749","19","s1","cohE","angleE","r1",1.78996560744323
"21750","19","s1","cohE","angleE","r1",1.15789983219313
"21751","19","s2","cohE","angleE","r2",1.3276379873758
"21752","19","s2","cohE","angleE","r2",1.22944451991092
"21753","19","s2","cohE","angleE","r2",1.66780217635686
"21754","19","s2","cohE","angleE","r2",1.64375290484229
"21755","19","s2","cohE","angleE","r2",1.38678357203538
"21756","19","s2","cohE","angleE","r2",1.68496906689946
"21757","19","s2","cohE","angleE","r2",1.1828121213595
"21758","19","s2","cohE","angleE","r2",1.35506775157718
"21759","19","s2","cohE","angleE","r2",1.198467477519
"21760","19","s2","cohE","angleE","r2",1.36457121669777
"21761","19","s2","cohE","angleE","r2",1.19904875181571
"21762","19","s2","cohE","angleE","r2",1.11909165867445
"21763","19","s2","cohE","angleE","r2",1.23807506196458
"21764","19","s2","cohE","angleE","r2",1.39006256763689
"21765","19","s2","cohE","angleE","r2",1.34929993144821
"21766","19","s2","cohE","angleE","r2",1.52750715745582
"21767","19","s2","cohE","angleE","r2",1.17160189383536
"21768","19","s2","cohE","angleE","r2",1.38603987526845
"21769","19","s2","cohE","angleE","r2",1.312747432143
"21770","19","s2","cohE","angleE","r2",1.63344754875501
"21771","19","s2","cohE","angleE","r2",1.55865771665289
"21772","19","s2","cohE","angleE","r2",1.11577551109726
"21773","19","s2","cohE","angleE","r1",1.44335055337119
"21774","19","s2","cohE","angleE","r2",1.44771976222469
"21775","19","s2","cohE","angleE","r2",1.01086143152557
"21776","19","s2","cohE","angleE","r2",1.49182729236747
"21777","19","s2","cohE","angleE","r2",1.14552842096201
"21778","19","s2","cohE","angleE","r2",1.5278790351534
"21779","19","s2","cohE","angleE","r2",1.15449053952488
"21780","19","s2","cohE","angleE","r2",1.2901164489874
"21781","19","s2","cohE","angleE","r2",1.18968378361871
"21782","19","s2","cohE","angleE","r2",1.21686572314583
"21783","19","s2","cohE","angleE","r2",1.4411672735365
"21784","19","s2","cohE","angleE","r2",1.08649517830123
"21785","19","s2","cohE","angleE","r2",2.14272172198755
